path,label,class,group,split,fold
cashew_leaf_dataset_raw/leaf_miner/leaf-miner1002__jpg.rf.6366d8b0f8d55b9a394389b9206513b2.jpg,2,leaf_miner,50bf1fca7e5d,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner863__jpg.rf.628c8ce2cd104bc53fb02a856bae4a4e.jpg,2,leaf_miner,9f376d8bf22c,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner1286__jpg.rf.965d90b89ae21b32b754958eca5539b4.jpg,2,leaf_miner,7ca594560677,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner1275__jpg.rf.f6200cb34413260b285b262c11ab20f1.jpg,2,leaf_miner,a2e7d751ad5b,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner1231__jpg.rf.4b4549d6c21059921d929c8b09c74397.jpg,2,leaf_miner,385d40b06d2e,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner177__jpg.rf.61d1967c0526f52ee132b90d3b9f3b86.jpg,2,leaf_miner,e8a7a8dbb445,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner37__jpg.rf.abc51967f18dd8030a39532d06982719.jpg,2,leaf_miner,85958a231f3b,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner255__jpg.rf.aeeec149e3c58adc79d49d890669a0e3.jpg,2,leaf_miner,df4953c799d9,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner1186__jpg.rf.808dbf8fed9b47793ffec7fc57e22279.jpg,2,leaf_miner,200a63d21c44,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner1071__jpg.rf.a2c36a89ac928050d5ba7512be182824.jpg,2,leaf_miner,658fd6347974,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner1129__jpg.rf.07b25e154bede1260925cc74520809dd.jpg,2,leaf_miner,fdd24a115ce5,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner699__jpg.rf.63d53e8a9e8701fad39ebebf1284053d.jpg,2,leaf_miner,7306e0ba79bd,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner637__jpg.rf.410f983db7b509121ab9cc559aabb4a9.jpg,2,leaf_miner,74e01ff577b7,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner886__jpg.rf.7cec30d495ffb89d2daf27d225ab4cab.jpg,2,leaf_miner,26a6159a4544,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner254__jpg.rf.028f3171a5d3acdb9898cd06a08dddf6.jpg,2,leaf_miner,1a6d1f231ca9,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner550__jpg.rf.177af92c591426a8aff993b370842111.jpg,2,leaf_miner,6c89a93cad59,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner637__jpg.rf.54aacca4cdbd19f404f52736e1bc292c.jpg,2,leaf_miner,71691d418a1a,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner908__jpg.rf.1cd1c3597fe43180a1892e65a3ac795f.jpg,2,leaf_miner,9d58b433a0ec,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner1012__jpg.rf.b244fdb70475190345db0d447969c6f4.jpg,2,leaf_miner,269cd7073e26,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner573__jpg.rf.7f2ea2aa74f529a7e74ae8671cfaed6e.jpg,2,leaf_miner,da01668e3bee,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner371__jpg.rf.364fd9e294ade3dfe6394a37ec9633b0.jpg,2,leaf_miner,89a7b3eb2726,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner1357__jpg.rf.2fb8d1f29c0ba8985fcd9f26b79a301d.jpg,2,leaf_miner,599bc7962ead,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner1125__jpg.rf.d634032f3f9616d4cf1289fb1ac72470.jpg,2,leaf_miner,60fcff62dc4c,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner420__jpg.rf.28024a775b94da51728f20df8e8bbafb.jpg,2,leaf_miner,8c5f5bdbb18e,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner800__jpg.rf.9cdfddab3819e0b4883505ffce3e15ba.jpg,2,leaf_miner,e7ed6d0f84a6,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner597__jpg.rf.ef70e679f070de0646cabe343acac287.jpg,2,leaf_miner,cdf9204f2818,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner479__jpg.rf.f2f5c6963b12fcf40a0acf2f027b1a2c.jpg,2,leaf_miner,5df0adcf741a,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner1311__jpg.rf.2f1aa19b23b90ec0e2f5f887c74bda86.jpg,2,leaf_miner,1489039eddc4,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner299__jpg.rf.1cd16ff970bde0af1a2f6b62dd654b8d.jpg,2,leaf_miner,0403fb209e5f,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner779__jpg.rf.855945cdbd7e8029271ca126ad6b3d47.jpg,2,leaf_miner,19cde7089fd8,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner356__jpg.rf.51ac25689e81e79c9fdf46aa54e06929.jpg,2,leaf_miner,fe447e2f1132,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner1039__jpg.rf.580550c71367faf834bbdf836765e340.jpg,2,leaf_miner,45520ddef732,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner926__jpg.rf.e515180de7f1d4129ec8f9b481580288.jpg,2,leaf_miner,ae3fbac4e7e6,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner632__jpg.rf.95ed9555b514fb58dc9c2962ca957e74.jpg,2,leaf_miner,186e4db1741d,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner673__jpg.rf.d1a39729d83d44a184307cbc64b7b1eb.jpg,2,leaf_miner,65b1b868d4bf,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner145__jpg.rf.3b518647aee348a29b349e386c0a0dc4.jpg,2,leaf_miner,a9c791e8fd2f,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner979__jpg.rf.01dcdafc124b7a55eed385d984a7fa3c.jpg,2,leaf_miner,b179e4638554,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner606__jpg.rf.ccbb5030dfa55a7bc967c3a3bf4a7c40.jpg,2,leaf_miner,a92c01f402aa,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner428__jpg.rf.472aeafc650ed40d7966398f0c020a35.jpg,2,leaf_miner,411b56a488ab,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner349__jpg.rf.7af398094f6d82e1c0ed28541464087a.jpg,2,leaf_miner,b0a7b163e25c,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner406__jpg.rf.82e4665c9e710bd25fe7f0f0d8c1c4be.jpg,2,leaf_miner,86cbdd64e338,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner353__jpg.rf.167ff4c76be51d3a656a8cdb34f60904.jpg,2,leaf_miner,9ceae393bee6,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner659__jpg.rf.40d18fdcbb088690d4a5ab2edb1f07b8.jpg,2,leaf_miner,0a21f878b789,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner583__jpg.rf.65ced7cb5e10642b0fa822939508e922.jpg,2,leaf_miner,71eec2ebf39a,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner377__jpg.rf.6a228100f7435b011c9cd1c95619d96f.jpg,2,leaf_miner,ba85d712c8b8,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner966__jpg.rf.2e256ee992851e5ac8bc9974c02cc532.jpg,2,leaf_miner,eebaccbe3dd5,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner913__jpg.rf.477a93d6c4a9607de642e1c76732d0ae.jpg,2,leaf_miner,7b3418702794,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner790__jpg.rf.d2025eb1c5b2d9cfaf60f827945df0d8.jpg,2,leaf_miner,8299a1d52da7,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner295__jpg.rf.f9fe60bf966c33e5ea716856568aac8f.jpg,2,leaf_miner,9fa5b9083d7c,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner259__jpg.rf.55d38c6fd6ee782866f1fb20545aa739.jpg,2,leaf_miner,45641dbddda1,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner761__jpg.rf.1f1a0677397ca4cad04b78224a68780d.jpg,2,leaf_miner,c19b1329d278,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner768__jpg.rf.ded5cc696b040275a0f03f0a9da9f52e.jpg,2,leaf_miner,e514bc985fd0,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner216__jpg.rf.d4f0d9025454c7e0bbe3905a6a709b05.jpg,2,leaf_miner,bf4c12ca7c94,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner377__jpg.rf.07ecc251a32e29485c14683d77593c95.jpg,2,leaf_miner,ff2b7ecfda0e,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner980__jpg.rf.f287afb787a67084139d8c910366a559.jpg,2,leaf_miner,fbf5dc782fe2,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner1376__jpg.rf.f114c8f481b1a4f7c21246c9f25fa7f6.jpg,2,leaf_miner,0bd76dc2841d,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner85__jpg.rf.89e0a5411500be3de8d7fb9e39eb88bb.jpg,2,leaf_miner,a48670c9498e,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner27__jpg.rf.37c1586b121290f592400a231e3b77a0.jpg,2,leaf_miner,7e5ef85be2a2,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner832__jpg.rf.beefc6ea8c264fe4b38d50f4c26eb1ca.jpg,2,leaf_miner,ba3d4210ad80,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner1345__jpg.rf.3ee23f0e292fbed5a125c188959a3eab.jpg,2,leaf_miner,17ddd1c752e3,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner937__jpg.rf.c135beb80f56e251c96ddf32b3150a94.jpg,2,leaf_miner,57ab9b101c8a,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner265__jpg.rf.72a65dfa298058eeca1bd65c2f455edb.jpg,2,leaf_miner,90aa5889d8df,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner215__jpg.rf.9681ca5839eff25de4c4f59f1f2349e6.jpg,2,leaf_miner,e963e3723281,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner777__jpg.rf.9a3c4691aa491fd143ad894bd3c8bf67.jpg,2,leaf_miner,f636be1382de,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner858__jpg.rf.51fb2fbde5f64c6a3213a621ca6c078f.jpg,2,leaf_miner,47d289048b71,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner1307__jpg.rf.3598db5583f70cde0677d298bfd65fcf.jpg,2,leaf_miner,79ff9d35b3d7,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner394__jpg.rf.69a2387eeb3362e8a6f003026559d487.jpg,2,leaf_miner,91b93877fd4e,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner314__jpg.rf.8da43fa2aadccb3505021766ff8df0f8.jpg,2,leaf_miner,ed8c70a87b18,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner119__jpg.rf.f0bcf45bd8276e18c25c8f2555bb1006.jpg,2,leaf_miner,6c58d3bafe2d,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner357__jpg.rf.83e35911dc875b1f8f3c4df12317c05c.jpg,2,leaf_miner,dcceb9c0cf63,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner119__jpg.rf.1b78e98f0efac58357ebdffeed4894d9.jpg,2,leaf_miner,552622b9ad77,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner1298__jpg.rf.73d78f6ced653a87b70e617e21e2b132.jpg,2,leaf_miner,9e6ecd0307a2,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner467__jpg.rf.537ca7e713023196678a206414b75ed5.jpg,2,leaf_miner,afa9bc73b0c3,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner1164__jpg.rf.55a7b14f9997f8740a4c698e3bf144ca.jpg,2,leaf_miner,e5e9384750c7,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner104__jpg.rf.f7b9056460a221a24f73472e7ee487dd.jpg,2,leaf_miner,849dd002a9b7,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner372__jpg.rf.a1879689ce999ba028f83291b6ff5c95.jpg,2,leaf_miner,3b7adf66cca2,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner1048__jpg.rf.5e94bcece35538733649d5b8c59a43e9.jpg,2,leaf_miner,a9df3a48abdc,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner1186__jpg.rf.9272752cbad64c1432fc852a9fba7e50.jpg,2,leaf_miner,3230f7af059c,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner486__jpg.rf.3f5d6a38044301c149ec2daf70349254.jpg,2,leaf_miner,8a08028f3cce,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner1104__jpg.rf.2a160f82dc9ba462d8a328d473dab8b0.jpg,2,leaf_miner,5333aa3d526b,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner590__jpg.rf.f41a0cbf8681ca34fd9c694f7ec58fd6.jpg,2,leaf_miner,69023f2ee424,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner983__jpg.rf.d8045d9dcf682ea7d3f93be0bc63c56b.jpg,2,leaf_miner,8c70ca2924e3,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner1024__jpg.rf.91d17194742ec113d17dace3cc0c33a4.jpg,2,leaf_miner,26d016e5002c,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner112__jpg.rf.64b2ae5296abd7d54b35aea214121da0.jpg,2,leaf_miner,0a0017e59958,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner918__jpg.rf.8210b6fd3ddb67a956e92260a2fac4af.jpg,2,leaf_miner,471be58347ab,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner1075__jpg.rf.52c2b64abb4fce20467e63d849f584ee.jpg,2,leaf_miner,154fb83c77fa,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner472__jpg.rf.bd262065161e76b6ac2321dcd143ac6e.jpg,2,leaf_miner,942cc7ee15dd,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner226__jpg.rf.92fefb78650daa955cff6b530ffd5283.jpg,2,leaf_miner,fd4440903d4c,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner1373__jpg.rf.74308e8f10728879b1e8bca0026760c7.jpg,2,leaf_miner,fb14f01431e6,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner102__jpg.rf.24cd71d1eab5fb04109cac2daa9758bb.jpg,2,leaf_miner,7f30b88f5fbd,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner426__jpg.rf.74954ee95553137c8d0cb719baf6b7f7.jpg,2,leaf_miner,81f0f12f441f,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner744__jpg.rf.33e2d482e91e933e540f9e3601b2fe36.jpg,2,leaf_miner,3ded89304801,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner826__jpg.rf.b7aeb115a9c434dd0c2ef50c4cb0fd61.jpg,2,leaf_miner,fa53ab686189,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner1236__jpg.rf.a86f6319d8c522edc72c686acc7f72a6.jpg,2,leaf_miner,607c108d18b8,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner995__jpg.rf.83d4edaabc7f9cfecd5aff249d0add5b.jpg,2,leaf_miner,09968894f274,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner1244__jpg.rf.d00815e9fe8ca2ae8c1be4d0f0d07500.jpg,2,leaf_miner,7cf0f92d6eca,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner644__jpg.rf.a4ff35bbad7a033753042492c8b4aa0a.jpg,2,leaf_miner,d31ed5df43be,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner1025__jpg.rf.8e6f3e19a603bbaa1fb549934070975f.jpg,2,leaf_miner,6d18c0e4e568,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner72__jpg.rf.09c5e5df787f0de9b3e84f67d71050f1.jpg,2,leaf_miner,0d991ae87585,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner678__jpg.rf.5c4e41682dc7e598e86ef93340af914c.jpg,2,leaf_miner,9149da345745,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner541__jpg.rf.fa1f1632b7cae3271737c425dfec8750.jpg,2,leaf_miner,6b5771000f7e,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner903__jpg.rf.acc9d6f9771f9204edbe42f0553443df.jpg,2,leaf_miner,dddb851b1605,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner54__jpg.rf.54dcec9d7f5e5ffdda280cf87cef0027.jpg,2,leaf_miner,3e87bc00aca5,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner1121__jpg.rf.b1831ba1639525429a237aece0e765e0.jpg,2,leaf_miner,1e33bced8b9f,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner1251__jpg.rf.81285a16f2a79564ac15e59e2cc9c2c2.jpg,2,leaf_miner,268884dc9f3c,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner1010__jpg.rf.cc147d72cf059ebbd0b6d974b11d03e8.jpg,2,leaf_miner,51544d6c57d1,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner949__jpg.rf.035573efbf3eb41582b83bab26229521.jpg,2,leaf_miner,840dd62b5591,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner431__jpg.rf.88d27a3326a1f132a1fec384b76a7891.jpg,2,leaf_miner,e5f50660cdbf,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner998__jpg.rf.1e4fdd08f2e768948eb1a001b3465589.jpg,2,leaf_miner,0804a74eded8,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner202__jpg.rf.8f592e1ab3c21a16c6ab62f3c4a28179.jpg,2,leaf_miner,65c3e9261ab3,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner1259__jpg.rf.89eba7788ebf3138d968579e71dfb734.jpg,2,leaf_miner,0670faeed27a,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner490__jpg.rf.153e46f044a53f438c6ea2dc28c218f0.jpg,2,leaf_miner,e2e89afa0864,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner1038__jpg.rf.8bfe81bac5b12806937af33d76991be6.jpg,2,leaf_miner,5818261908c5,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner36__jpg.rf.d2e55a88039a5179490b6cd4b96fbb1d.jpg,2,leaf_miner,613b861d5a90,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner330__jpg.rf.0ab26b7b7114ee6d0d29c6c790dacfe6.jpg,2,leaf_miner,a196e4eac9e1,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner463__jpg.rf.044c1321b14ebe1e4c593081b6e1d074.jpg,2,leaf_miner,45135fe23572,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner1109__jpg.rf.dadcb7bebb119bfb86acee8c2ec86137.jpg,2,leaf_miner,8352ff8c91dd,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner190__jpg.rf.c69a49951dcff888dac3ddf3a0cd615a.jpg,2,leaf_miner,8e4ab6eedcf7,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner818__jpg.rf.31364083e649fe0adb9ddfcc463d93b2.jpg,2,leaf_miner,6c7fd251304b,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner812__jpg.rf.11bc22a5d57380af69e7bc6471808fcf.jpg,2,leaf_miner,670776f89dd8,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner822__jpg.rf.5a5b65f68b4822698e5a553226b7edd8.jpg,2,leaf_miner,0940635153b1,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner34__jpg.rf.14cc0125803eb6fe5337ee917b4205b0.jpg,2,leaf_miner,f6c9b541cf3d,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner700__jpg.rf.b38a4eaf3a8a1a6458acfbcccaedcfb4.jpg,2,leaf_miner,cb945c646b3a,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner1029__jpg.rf.1a7cf25c19a8818e097416866ea1660b.jpg,2,leaf_miner,895c115cc864,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner1267__jpg.rf.a09bda178ff9890cba7e49c832b5d2f2.jpg,2,leaf_miner,4b2ea44c2f6e,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner9__jpg.rf.d5fefbe816e69f405af61d9bc540f1d0.jpg,2,leaf_miner,020b2dbd5430,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner327__jpg.rf.b7069dc443a854af898b300d5a7c5067.jpg,2,leaf_miner,771dcb7f3e8e,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner1322__jpg.rf.3c9b0fce636774cff8a621b6dd63f7a2.jpg,2,leaf_miner,f6adbcfe9cfb,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner1337__jpg.rf.f6f20c18872fd3e2e6b876c193e22e0f.jpg,2,leaf_miner,6086a66e15c9,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner292__jpg.rf.3fe1c0a688aa1370eaeb70bd069dbf18.jpg,2,leaf_miner,7a49eecf7a87,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner445__jpg.rf.a8b3515797983fa5d421eef417dd7ae6.jpg,2,leaf_miner,f72999843b8f,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner72__jpg.rf.8f15a2b57038549b0f66c899bc3e0905.jpg,2,leaf_miner,4dd37bcaf7aa,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner110__jpg.rf.874820001c6893152c3931a8e4ac24ec.jpg,2,leaf_miner,1657d0512903,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner1345__jpg.rf.4ca6afc80645c85c5896f78fccc4f95f.jpg,2,leaf_miner,e2668529c81c,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner67__jpg.rf.438a8c2d9f8ca415c480c4374618d4ac.jpg,2,leaf_miner,25b640208fc4,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner1343__jpg.rf.7caff26e9183ba2cd878519021da829f.jpg,2,leaf_miner,c07d37f9ac82,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner221__jpg.rf.657963715bb64c136cae0fc44bfe19e2.jpg,2,leaf_miner,05f53536a0bd,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner589__jpg.rf.e5a71519b9052ec7f72b251786ae9b2d.jpg,2,leaf_miner,efd9733135c0,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner278__jpg.rf.b439aa6fec8e03209e94045abce179b5.jpg,2,leaf_miner,51caa8dc587f,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner1161__jpg.rf.fc94183d8749b8a60a5c4c38834ddd43.jpg,2,leaf_miner,ea4cfa73576b,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner149__jpg.rf.97127c3ca0c716a179faa36a399cfefb.jpg,2,leaf_miner,f07c18c4e316,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner461__jpg.rf.8c76cd4fe50950aafc79cbfb2bc7ba27.jpg,2,leaf_miner,88e60dfb4569,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner1070__jpg.rf.a6fbb235a4b360459c122479845b1c7c.jpg,2,leaf_miner,ed7ce6cfc2a4,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner1080__jpg.rf.660735f739a7acddfec39b46526a32b2.jpg,2,leaf_miner,9c55e9f657d3,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner472__jpg.rf.dd7071f2d221d39b7f16a976f8210989.jpg,2,leaf_miner,e4343ce29512,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner1249__jpg.rf.67ac46359e7db23fcf51b1dea5e35cf6.jpg,2,leaf_miner,c6fe3afb60fe,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner331__jpg.rf.15d291aac9859ee208abee7e5207d97a.jpg,2,leaf_miner,2e6a8ebf86af,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner115__jpg.rf.01be64435eeb8f4491bd35dcb9c64055.jpg,2,leaf_miner,735cde12d13f,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner449__jpg.rf.2ec93c88d336240a840ef85950b2c2d7.jpg,2,leaf_miner,51287f815254,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner932__jpg.rf.b211592d52d7f776c2a098af07b67931.jpg,2,leaf_miner,c143a525cfde,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner1096__jpg.rf.17374be4cb206e9ef999774b6d8b37f4.jpg,2,leaf_miner,c4b6c982cc33,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner336__jpg.rf.9a4e070e537e2f6e7c2913897fa75aaa.jpg,2,leaf_miner,41f2dab6436c,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner718__jpg.rf.3b71d3103bcf89ec9194398a728e9a21.jpg,2,leaf_miner,8eb735dd38eb,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner1134__jpg.rf.ff57e41aec9dbc919c037796d67d8a93.jpg,2,leaf_miner,d9a12570fd32,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner1307__jpg.rf.40768e45273b1e9315f1fd8a605d54ca.jpg,2,leaf_miner,79ff9d35b3d7,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner1089__jpg.rf.81995f28e02cb365b9524d6a4109147c.jpg,2,leaf_miner,7529557637be,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner851__jpg.rf.2a5b2ee7c914b4a07abb2e2c3547f249.jpg,2,leaf_miner,1054cd40e0a8,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner285__jpg.rf.47065bbc0f95ea126379a3f96ed607e7.jpg,2,leaf_miner,9e398a7eb53d,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner1283__jpg.rf.26b1cf79ecbe387b137ab4db592db695.jpg,2,leaf_miner,b35d9f2bbdeb,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner948__jpg.rf.f321445c2670e8d7d800a071f14dd44b.jpg,2,leaf_miner,b5488d443310,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner1285__jpg.rf.4c19955cd7675fa4e1429a7355b0611a.jpg,2,leaf_miner,d6de904886f3,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner567__jpg.rf.ea29d90e681cee556cb60b59b1111f58.jpg,2,leaf_miner,3ded89304801,val,1
cashew_leaf_dataset_raw/leaf_miner/leaf-miner25__jpg.rf.6181089bba978c734e7019fc7872dd1e.jpg,2,leaf_miner,021ec28d6686,val,1
